DateTime,O2,CO2,WVP,FR,BP,RH,TempRH,Analog_1,Analog_2,Analog_3,Analog_4,Analog_5,Analog_6,Analog_7,Analog_8,Thermo_1,Thermo_2,Thermo_3,Thermo_4,DigitalOut
3/7/22 16:11:0,20.83274,6.20E-02,2.830403,195.1014,101.4052,60.47887,31.70995,2.584209,2.584234,2.584423,2.584229,2.584153,2.584391,2.584039,2.584214,-1000,-1000,-1000,-1000,0
3/7/22 16:11:0,20.83246,6.21E-02,2.830639,206.4314,101.4053,60.48367,31.71002,2.584217,2.584213,2.584392,2.584273,2.584089,2.584286,2.584067,2.58407,-1000,-1000,-1000,-1000,0
3/7/22 16:11:0,20.83221,6.27E-02,2.831408,207.2085,101.4057,60.48816,31.7135,2.584187,2.584219,2.584384,2.584322,2.584094,2.584373,2.584039,2.584083,-1000,-1000,-1000,-1000,0
3/7/22 16:11:0,20.83231,6.26E-02,2.831562,218.3325,101.4056,60.48867,31.7143,2.584271,2.58423,2.584466,2.584261,2.584127,2.584361,2.584049,2.584134,-1000,-1000,-1000,-1000,0
3/7/22 16:11:0,20.83243,6.26E-02,2.830804,208.2408,101.4049,60.48862,31.7096,2.584212,2.584267,2.584471,2.58428,2.584056,2.584444,2.583972,2.584105,-1000,-1000,-1000,-1000,0
3/7/22 16:11:0,20.83253,6.27E-02,2.830888,216.6774,101.4045,60.49269,31.70893,2.584206,2.584287,2.584431,2.584244,2.584155,2.584309,2.584022,2.584061,-1000,-1000,-1000,-1000,0
3/7/22 16:11:0,20.83254,6.25E-02,2.831093,189.1261,101.4046,60.49517,31.70949,2.584197,2.584129,2.584425,2.584287,2.58411,2.58441,2.584053,2.584122,-1000,-1000,-1000,-1000,0
3/7/22 16:11:0,20.83244,6.22E-02,2.831621,200.9797,101.4042,60.49995,31.71139,2.58417,2.584212,2.58444,2.584252,2.584142,2.584358,2.584007,2.584151,-1000,-1000,-1000,-1000,0
3/7/22 16:11:0,20.83235,6.25E-02,2.831622,221.5104,101.4047,60.49965,31.71148,2.584198,2.584172,2.584464,2.584267,2.584185,2.584376,2.584023,2.58415,-1000,-1000,-1000,-1000,0
3/7/22 16:11:0,20.8323,6.30E-02,2.831744,216.152,101.4053,60.50275,31.71133,2.584174,2.584162,2.584447,2.584354,2.584119,2.584447,2.583971,2.584093,-1000,-1000,-1000,-1000,0
3/7/22 16:11:0,20.83219,6.27E-02,2.83168,185.6522,101.4049,60.50507,31.71144,2.584234,2.584261,2.584419,2.584269,2.584114,2.584422,2.583972,2.584156,-1000,-1000,-1000,-1000,0
3/7/22 16:11:0,20.83213,6.27E-02,2.831494,190.5843,101.4051,60.50673,31.70862,2.584249,2.584228,2.584434,2.58428,2.584119,2.584419,2.584004,2.58413,-1000,-1000,-1000,-1000,0
3/7/22 16:11:0,20.8321,6.26E-02,2.831457,199.1931,101.4056,60.50639,31.70848,2.584169,2.584224,2.584425,2.58426,2.584157,2.58444,2.584009,2.584167,-1000,-1000,-1000,-1000,0
3/7/22 16:11:0,20.83214,6.20E-02,2.831395,203.5299,101.4053,60.50947,31.70773,2.584248,2.584209,2.584413,2.584223,2.584101,2.584368,2.583962,2.58409,-1000,-1000,-1000,-1000,0
3/7/22 16:11:0,20.83229,6.27E-02,2.831467,205.9365,101.4048,60.51278,31.70735,2.584231,2.584263,2.58444,2.584294,2.584188,2.584382,2.583955,2.584102,-1000,-1000,-1000,-1000,0
3/7/22 16:11:0,20.83208,6.26E-02,2.83154,205.7132,101.4055,60.51567,31.70466,2.584196,2.5843,2.584441,2.584273,2.584076,2.584401,2.58401,2.584145,-1000,-1000,-1000,-1000,0
3/7/22 16:11:0,20.83194,6.25E-02,2.831803,210.0071,101.4057,60.51737,31.70744,2.584182,2.58416,2.584459,2.584234,2.584007,2.584401,2.583984,2.58415,-1000,-1000,-1000,-1000,0
3/7/22 16:11:0,20.83189,6.32E-02,2.832006,204.7253,101.4057,60.52186,31.70752,2.584198,2.584275,2.584409,2.584239,2.584146,2.584415,2.584019,2.584077,-1000,-1000,-1000,-1000,0
3/7/22 16:11:0,20.83197,0.0628508,2.831785,213.3397,101.4053,60.52351,31.70505,2.584178,2.5842,2.584347,2.584199,2.58404,2.58444,2.58399,2.584116,-1000,-1000,-1000,-1000,0
3/7/22 16:11:0,20.83199,6.30E-02,2.831966,190.2196,101.4051,60.52251,31.70696,2.584195,2.584202,2.584403,2.584187,2.584092,2.584343,2.584028,2.584056,-1000,-1000,-1000,-1000,0
3/7/22 16:11:0,20.83217,6.21E-02,2.832335,201.7043,101.4042,60.5222,31.70935,2.584146,2.584223,2.584452,2.584223,2.584111,2.584365,2.584023,2.584093,-1000,-1000,-1000,-1000,0
3/7/22 16:11:0,20.83197,6.13E-02,2.832348,214.6221,101.4049,60.52374,31.70898,2.584168,2.584244,2.584434,2.58425,2.584121,2.584351,2.583995,2.584156,-1000,-1000,-1000,-1000,0
3/7/22 16:11:0,20.83211,6.19E-02,2.832254,214.8204,101.4044,60.52556,31.70786,2.584191,2.584276,2.584464,2.584287,2.584116,2.58439,2.583957,2.584104,-1000,-1000,-1000,-1000,0
3/7/22 16:11:0,20.83208,6.24E-02,2.832424,202.17,101.4039,60.52561,31.70701,2.584208,2.584226,2.584399,2.584262,2.584135,2.584338,2.583946,2.58411,-1000,-1000,-1000,-1000,0
3/7/22 16:11:0,20.83217,6.25E-02,2.83222,201.5809,101.4041,60.53071,31.70615,2.584211,2.584299,2.584376,2.584263,2.584128,2.584355,2.58398,2.584098,-1000,-1000,-1000,-1000,0
3/7/22 16:11:0,20.83176,6.27E-02,2.831654,207.1697,101.4054,60.53217,31.7022,2.584186,2.584247,2.584396,2.584262,2.584086,2.584397,2.58409,2.584092,-1000,-1000,-1000,-1000,0
3/7/22 16:11:0,20.83182,6.28E-02,2.832223,195.0982,101.4053,60.53653,31.70448,2.584198,2.584253,2.584466,2.584305,2.584095,2.584394,2.58409,2.584156,-1000,-1000,-1000,-1000,0
3/7/22 16:11:0,20.83192,6.21E-02,2.83273,180.6776,101.4054,60.54196,31.70605,2.584155,2.584239,2.584438,2.584218,2.584051,2.584401,2.584034,2.58407,-1000,-1000,-1000,-1000,0
3/7/22 16:11:0,20.83185,6.22E-02,2.831823,178.3086,101.4055,60.54629,31.69914,2.584203,2.58421,2.584378,2.584287,2.584096,2.58438,2.584013,2.584041,-1000,-1000,-1000,-1000,0
3/7/22 16:11:0,20.83216,6.23E-02,2.83199,185.8729,101.4047,60.54808,31.69965,2.58421,2.584219,2.584378,2.584327,2.58411,2.584377,2.584048,2.584134,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83218,6.17E-02,2.832334,196.4352,101.4054,60.55231,31.70067,2.584263,2.584175,2.58443,2.584271,2.584131,2.584419,2.583943,2.584101,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.8321,6.19E-02,2.832337,188.1846,101.4054,60.55505,31.70094,2.584216,2.584248,2.584445,2.584246,2.584155,2.584363,2.584093,2.584109,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83208,6.21E-02,2.832592,202.5551,101.4051,60.55386,31.70055,2.584165,2.584271,2.584488,2.584308,2.584109,2.584434,2.584043,2.584134,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83203,6.28E-02,2.831862,210.0341,101.4054,60.55187,31.69776,2.584185,2.584172,2.584466,2.584376,2.584151,2.584425,2.584059,2.584117,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83212,6.26E-02,2.832248,226.2235,101.4051,60.5521,31.69972,2.58412,2.584273,2.584492,2.584195,2.584144,2.584363,2.583999,2.58412,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83238,6.26E-02,2.83257,189.0696,101.4036,60.55241,31.70187,2.584191,2.584253,2.584435,2.584265,2.584075,2.584405,2.584019,2.584064,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83243,6.21E-02,2.832699,202.6654,101.4033,60.55346,31.70251,2.584232,2.584253,2.584343,2.584204,2.584097,2.584387,2.583972,2.584086,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.8324,6.21E-02,2.832683,216.8442,101.4033,60.55536,31.70185,2.584231,2.58427,2.584438,2.584229,2.584089,2.584397,2.583958,2.584095,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83231,6.29E-02,2.832135,220.0316,101.4028,60.55997,31.69743,2.584191,2.584312,2.584403,2.584283,2.584107,2.584326,2.584059,2.584076,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83219,6.35E-02,2.832592,188.6328,101.4035,60.56002,31.7,2.584226,2.584244,2.584493,2.584274,2.584107,2.584397,2.583973,2.584159,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83236,6.30E-02,2.832561,179.7244,101.4031,60.5612,31.6994,2.584229,2.584195,2.584429,2.584273,2.584126,2.584395,2.583941,2.584121,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83223,6.28E-02,2.832791,189.5535,101.4033,60.55929,31.70138,2.584219,2.584191,2.584396,2.584321,2.584133,2.584439,2.584003,2.584107,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83238,6.21E-02,2.832078,193.4586,101.403,60.55789,31.69735,2.584233,2.58426,2.58444,2.584277,2.584139,2.584339,2.583998,2.584162,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83214,6.18E-02,2.83233,195.8724,101.4034,60.56156,31.69945,2.584133,2.584192,2.584396,2.584228,2.584113,2.584383,2.583974,2.584086,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83209,0.0617795,2.832196,197.2839,101.4035,60.56207,31.69403,2.584143,2.584223,2.584393,2.584176,2.584123,2.584411,2.584089,2.5841,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83204,6.17E-02,2.831917,184.7706,101.4033,60.56709,31.69366,2.584188,2.584202,2.584435,2.584265,2.584139,2.584409,2.584104,2.584086,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.8321,6.18E-02,2.832334,194.0429,101.4038,60.56881,31.69576,2.584185,2.58427,2.58444,2.584348,2.584129,2.584399,2.584013,2.584076,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83205,0.062265,2.832147,193.6111,101.4044,60.56902,31.69453,2.584174,2.584198,2.584422,2.584261,2.584107,2.584356,2.584017,2.584061,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.8321,6.21E-02,2.832272,194.1386,101.4043,60.57348,31.69401,2.5842,2.5843,2.58445,2.584258,2.58404,2.584368,2.58394,2.584131,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83218,6.15E-02,2.833057,203.8446,101.4036,60.58008,31.69842,2.584197,2.584185,2.584466,2.584279,2.584037,2.584378,2.584035,2.584032,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83237,6.19E-02,2.833488,179.2972,101.4034,60.58268,31.69891,2.584172,2.584198,2.584388,2.584273,2.584134,2.584362,2.58407,2.584109,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83237,6.24E-02,2.834291,179.4098,101.403,60.5878,31.70241,2.584208,2.584196,2.584387,2.584263,2.584079,2.584338,2.584017,2.584129,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83226,6.23E-02,2.834008,182.1727,101.4031,60.58605,31.70111,2.584187,2.584193,2.584436,2.584294,2.584109,2.584318,2.584042,2.584083,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83207,6.20E-02,2.83334,187.8217,101.4038,60.5901,31.69552,2.584154,2.584159,2.584392,2.584269,2.584123,2.584417,2.583968,2.584085,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83245,6.23E-02,2.833023,180.1024,101.4028,60.59364,31.69282,2.584181,2.584201,2.584475,2.584229,2.58407,2.584388,2.584081,2.584072,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83241,6.20E-02,2.833394,197.8044,101.4032,60.59405,31.69501,2.584177,2.584204,2.58445,2.584241,2.584061,2.584432,2.584067,2.584112,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83232,6.20E-02,2.832918,199.6561,101.4035,60.59531,31.69258,2.584134,2.584238,2.584418,2.584252,2.584096,2.584424,2.584081,2.584125,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83231,0.0621125,2.833393,208.9483,101.4037,60.59825,31.6934,2.584197,2.584307,2.584423,2.584262,2.584054,2.584309,2.584024,2.58409,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83236,6.16E-02,2.834016,210.8012,101.4041,60.60285,31.69632,2.584209,2.584258,2.584374,2.58432,2.584097,2.584352,2.584042,2.584098,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83228,6.13E-02,2.834008,204.9488,101.4041,60.60453,31.69578,2.584146,2.584199,2.584317,2.584254,2.584058,2.584327,2.583952,2.584126,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83262,6.21E-02,2.833759,184.0626,101.4032,60.60542,31.69571,2.584202,2.584253,2.584405,2.584263,2.584132,2.584347,2.584013,2.584172,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83273,6.19E-02,2.833649,183.0157,101.4027,60.60582,31.69391,2.584103,2.584249,2.584483,2.584257,2.584162,2.584407,2.584056,2.584112,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83268,6.20E-02,2.833316,188.6147,101.4021,60.60722,31.69069,2.584172,2.584219,2.584435,2.584283,2.584139,2.584331,2.584078,2.584099,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83246,6.22E-02,2.833417,193.9866,101.4029,60.60997,31.69052,2.584118,2.584274,2.584382,2.584224,2.584114,2.584365,2.584057,2.584142,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83236,6.24E-02,2.833019,209.2939,101.4036,60.60865,31.68857,2.584219,2.584237,2.584414,2.584314,2.584078,2.584337,2.583949,2.584099,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83245,6.20E-02,2.832895,215.7029,101.4041,60.6076,31.68795,2.58423,2.584196,2.584374,2.584301,2.58413,2.584334,2.584052,2.584133,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83237,6.23E-02,2.833151,217.1256,101.4044,60.60845,31.68931,2.584171,2.584253,2.584474,2.584226,2.584119,2.584315,2.583966,2.584129,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83213,6.24E-02,2.833907,217.6015,101.4044,60.6132,31.69293,2.584228,2.584234,2.584462,2.584173,2.584061,2.584328,2.584003,2.584087,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83229,6.20E-02,2.834142,207.0008,101.404,60.61442,31.69336,2.584164,2.584208,2.584467,2.584221,2.5841,2.584394,2.584015,2.584122,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83229,6.23E-02,2.834051,186.2822,101.4039,60.61401,31.69329,2.584196,2.584206,2.584423,2.584291,2.584137,2.58429,2.584014,2.584115,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83245,6.25E-02,2.833649,200.8246,101.4039,60.61551,31.69036,2.584153,2.584246,2.584452,2.584234,2.584121,2.5844,2.584002,2.584104,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83252,6.21E-02,2.833816,214.1814,101.4041,60.61791,31.69108,2.584175,2.584222,2.584424,2.584286,2.584072,2.584404,2.584081,2.584105,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83229,6.13E-02,2.833824,212.1793,101.4041,60.61786,31.69068,2.584144,2.584212,2.584447,2.58429,2.584138,2.584305,2.583997,2.584059,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83256,6.17E-02,2.833436,207.8481,101.4034,60.62125,31.68761,2.584099,2.584241,2.584428,2.584253,2.584117,2.584322,2.584024,2.584109,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83263,6.21E-02,2.833749,208.3587,101.4031,60.6249,31.68824,2.584243,2.584221,2.584398,2.584258,2.584155,2.58436,2.584004,2.584098,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83256,6.25E-02,2.833755,217.9756,101.4035,60.62843,31.68725,2.584229,2.584242,2.584389,2.584279,2.584131,2.584366,2.584013,2.584096,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83267,6.29E-02,2.833904,209.8766,101.4034,60.63391,31.6867,2.584137,2.584119,2.584452,2.584247,2.584128,2.584295,2.584002,2.584138,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.8326,6.22E-02,2.833928,185.4394,101.4037,60.63812,31.68507,2.584184,2.584226,2.584383,2.58429,2.584041,2.584333,2.584035,2.584063,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83278,6.24E-02,2.833746,208.845,101.4033,60.63791,31.68444,2.584157,2.584226,2.58447,2.584222,2.58414,2.584382,2.584016,2.584191,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83278,6.09E-02,2.833273,211.1071,101.4033,60.64039,31.68078,2.584236,2.584272,2.584426,2.584283,2.584063,2.584364,2.583998,2.584151,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83262,6.21E-02,2.833305,193.3993,101.4036,60.63764,31.68177,2.584162,2.584208,2.584389,2.584212,2.584112,2.584391,2.584057,2.584185,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83267,0.0628463,2.832875,207.4804,101.4039,60.638,31.67873,2.584146,2.584272,2.584409,2.584237,2.584125,2.584397,2.584024,2.584083,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83264,0.0628836,2.832906,222.8564,101.4038,60.63653,31.67873,2.584188,2.58432,2.584389,2.584349,2.584063,2.584314,2.583962,2.584117,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.8328,6.27E-02,2.83357,210.9364,101.4035,60.64124,31.68099,2.584183,2.584215,2.58437,2.584332,2.584094,2.584369,2.583962,2.584129,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83283,6.28E-02,2.833196,218.3341,101.4033,60.64305,31.67953,2.584224,2.584179,2.584405,2.584179,2.584048,2.584447,2.584005,2.584131,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83281,6.29E-02,2.83377,216.178,101.4034,60.64304,31.6831,2.584185,2.584187,2.58444,2.584274,2.584173,2.584296,2.583983,2.584141,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83308,6.30E-02,2.833906,213.0289,101.4031,60.64559,31.68342,2.584108,2.584236,2.584405,2.584281,2.584165,2.584333,2.583994,2.584161,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83334,6.31E-02,2.833475,210.5287,101.4027,60.64625,31.67914,2.584177,2.584245,2.584403,2.584231,2.584108,2.584383,2.583986,2.584069,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83327,6.30E-02,2.833386,198.7479,101.4024,60.65172,31.67818,2.584227,2.584229,2.584419,2.584288,2.584153,2.584387,2.584057,2.584054,-1000,-1000,-1000,-1000,0
3/7/22 16:12:0,20.83324,6.26E-02,2.83367,193.8852,101.4028,60.65558,31.67883,2.584173,2.584228,2.584338,2.584245,2.584034,2.584343,2.584018,2.584138,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83324,6.20E-02,2.833679,191.8152,101.4026,60.65602,31.67887,2.584156,2.584236,2.584386,2.584278,2.584069,2.5843,2.584043,2.58405,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83314,6.22E-02,2.833796,199.3727,101.403,60.65462,31.67982,2.584132,2.584252,2.584355,2.584216,2.584109,2.584394,2.583951,2.584123,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83297,6.26E-02,2.833597,200.8162,101.4036,60.65419,31.67878,2.584123,2.584198,2.584351,2.584223,2.584099,2.584345,2.583993,2.584138,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83298,6.25E-02,2.833577,184.4534,101.4034,60.65688,31.67787,2.584177,2.584225,2.584388,2.584194,2.584137,2.58441,2.584064,2.584116,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.8328,6.27E-02,2.833561,190.1434,101.4038,60.66132,31.67648,2.584212,2.584219,2.58441,2.584224,2.584166,2.584321,2.584005,2.584165,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83291,6.24E-02,2.834451,198.1766,101.404,60.66445,31.67992,2.584253,2.584198,2.584384,2.584238,2.584181,2.584394,2.583999,2.584156,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83281,6.26E-02,2.834519,194.9879,101.4044,60.66718,31.68074,2.584146,2.584227,2.584458,2.584249,2.584115,2.584463,2.584017,2.584137,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83282,6.27E-02,2.83503,201.033,101.405,60.66921,31.68332,2.584216,2.584211,2.584418,2.584222,2.584131,2.584414,2.584007,2.584172,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83304,0.0623579,2.834481,194.1895,101.4045,60.6717,31.6792,2.584139,2.584261,2.584312,2.584288,2.584223,2.584376,2.584006,2.584115,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83288,6.19E-02,2.834285,183.9173,101.4052,60.67388,31.67736,2.584196,2.584245,2.584458,2.584245,2.584087,2.584344,2.584007,2.584082,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.8329,6.21E-02,2.834527,189.9052,101.4052,60.67324,31.67797,2.584189,2.584139,2.584421,2.584218,2.584057,2.584358,2.584037,2.584088,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83299,6.25E-02,2.834057,207.9326,101.4056,60.67199,31.67566,2.58421,2.584283,2.584381,2.584285,2.584063,2.584398,2.584017,2.584114,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83309,6.27E-02,2.833687,216.4482,101.4052,60.67355,31.67211,2.584141,2.58428,2.584435,2.584336,2.584059,2.584391,2.584013,2.584144,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.8331,6.21E-02,2.833637,208.2709,101.4052,60.6747,31.67306,2.584126,2.58427,2.58441,2.584238,2.583998,2.584381,2.583983,2.584112,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83321,6.27E-02,2.834521,203.9554,101.4052,60.6772,31.67799,2.584153,2.584265,2.58436,2.584222,2.58409,2.584343,2.583983,2.584149,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83317,6.25E-02,2.834396,207.1498,101.4054,60.68011,31.67628,2.584194,2.584131,2.584432,2.584207,2.584125,2.584383,2.584018,2.584065,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83301,6.19E-02,2.834668,206.9105,101.4065,60.68263,31.67737,2.584203,2.584219,2.584433,2.584248,2.584042,2.584346,2.584043,2.584132,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83299,6.22E-02,2.835193,213.8185,101.4069,60.68481,31.6798,2.584178,2.58424,2.5844,2.58428,2.584106,2.584409,2.583969,2.584129,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83302,6.20E-02,2.834737,194.4894,101.4068,60.68887,31.6758,2.584114,2.584181,2.58438,2.584245,2.584051,2.584332,2.583988,2.584099,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83306,6.23E-02,2.834501,194.1902,101.4068,60.69067,31.67424,2.584166,2.584308,2.584423,2.584211,2.584097,2.584436,2.584054,2.584068,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83305,6.22E-02,2.834442,203.947,101.4069,60.68958,31.67429,2.584206,2.584242,2.584444,2.584271,2.584089,2.584388,2.583999,2.584116,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83315,6.21E-02,2.834067,202.7628,101.4067,60.68778,31.67194,2.58416,2.584273,2.584479,2.584312,2.584083,2.584416,2.584074,2.584177,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83317,6.24E-02,2.834799,190.3842,101.4068,60.68821,31.67637,2.584172,2.584223,2.584446,2.58433,2.584168,2.584411,2.584002,2.584149,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83294,0.06247,2.834639,198.7519,101.407,60.68739,31.67561,2.584191,2.584223,2.584498,2.584314,2.584145,2.584469,2.584055,2.584069,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83285,6.22E-02,2.834713,215.4742,101.408,60.68599,31.67561,2.584216,2.584266,2.584411,2.584264,2.584058,2.584392,2.584071,2.584073,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83279,0.062753,2.834628,193.0599,101.4082,60.68467,31.67633,2.584193,2.584226,2.584446,2.584217,2.584017,2.584321,2.583942,2.584131,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83311,6.27E-02,2.834417,200.4758,101.4075,60.68184,31.67584,2.584208,2.584253,2.584447,2.584216,2.584145,2.584351,2.583989,2.584136,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83303,6.25E-02,2.834313,198.2886,101.4074,60.67865,31.67612,2.584164,2.584314,2.584404,2.584227,2.584112,2.58436,2.58397,2.584148,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83309,6.24E-02,2.834238,217.9938,101.4077,60.67949,31.67542,2.584263,2.584268,2.584473,2.584234,2.584111,2.584325,2.584007,2.584157,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83312,0.0622111,2.834555,217.5635,101.4078,60.68013,31.6772,2.584216,2.58425,2.584412,2.584231,2.584146,2.584383,2.584001,2.584167,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.8332,6.27E-02,2.834226,204.9879,101.4074,60.68074,31.67498,2.584198,2.584227,2.584399,2.584296,2.584083,2.584474,2.58405,2.584062,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83329,6.27E-02,2.833775,223.9765,101.4071,60.68263,31.67183,2.584168,2.584234,2.584448,2.584278,2.584118,2.584342,2.58395,2.584085,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83329,6.20E-02,2.833669,208.8273,5.58E-31,60.68609,31.67088,2.584193,2.584193,2.584409,2.584253,2.584116,2.584311,2.583939,2.584088,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83326,6.18E-02,2.833892,215.2948,101.4071,60.69032,31.67011,2.5842,2.584164,2.584449,2.584269,2.584084,2.584394,2.584006,2.584107,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83337,6.19E-02,2.833612,179.4211,101.4069,60.69297,31.6676,2.584161,2.584229,2.584459,2.584246,2.584031,2.584385,2.584046,2.584146,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83345,6.19E-02,2.834722,183.4495,101.4069,60.69859,31.67243,2.584202,2.584209,2.584468,2.584257,2.584067,2.584363,2.584035,2.584104,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83356,6.21E-02,2.834625,187.5869,101.4064,60.7021,31.67126,2.584238,2.584257,2.584528,2.584287,2.584134,2.584332,2.583991,2.584088,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.8336,6.20E-02,2.834431,192.3339,101.4068,60.70198,31.67008,2.584235,2.584221,2.584456,2.584267,2.584074,2.58433,2.583998,2.58416,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83363,6.21E-02,2.834337,191.6241,101.4068,60.70458,31.66874,2.58424,2.584221,2.584463,2.584198,2.584125,2.584335,2.584023,2.584034,-1000,-1000,-1000,-1000,0
3/7/22 16:13:0,20.83346,0.0623169,2.834175,194.7922,101.4073,60.70932,31.66691,2.584204,2.584263,2.58444,2.584307,2.584133,2.584387,2.584002,2.584079,-1000,-1000,-1000,-1000,0
